player1,player2,line1,line2,pred1,pred2,model_side1,model_side2,prob1,prob2,prob_both,edge1,edge2,combined_edge,ev_percent,kelly_full,recommendation,confidence_interval1,confidence_interval2,interval_width1,interval_width2,sigma1,sigma2,sigma_flag1,sigma_flag2,simulation_method
Alperen Sengun,Payton Pritchard,20.5,15.5,18.34,16.22,under,over,0.638,0.534,0.3067,0.06,-0.044,0.008,-0.08,0.0,0,"(3.3, 33.4)","(0.0, 32.9)",30.06,32.85,7.67,8.48,High,High,Monte Carlo
Alperen Sengun,Anfernee Simons,20.5,14.5,18.34,20.48,under,over,0.638,0.812,0.4663,0.06,0.234,0.147,0.4,0.2,0,"(3.3, 33.4)","(4.9, 36.0)",30.06,31.1,7.67,7.93,High,High,Monte Carlo
Alperen Sengun,Sam Hauser,20.5,8.5,18.34,10.59,under,over,0.638,0.641,0.3682,0.06,0.063,0.062,0.1,0.052,0,"(3.3, 33.4)","(0.0, 23.9)",30.06,23.86,7.67,6.77,High,High,Monte Carlo
Alperen Sengun,Neemias Queta,20.5,7.5,18.34,11.06,under,over,0.638,0.684,0.3929,0.06,0.106,0.083,0.18,0.089,0,"(3.3, 33.4)","(0.0, 28.1)",30.06,28.06,7.67,8.68,High,High,Monte Carlo
Alperen Sengun,Cade Cunningham,20.5,25.5,18.34,26.89,under,over,0.638,0.563,0.3233,0.06,-0.015,0.022,-0.03,0.0,0,"(3.3, 33.4)","(8.2, 45.6)",30.06,37.39,7.67,9.54,High,High,Monte Carlo
Alperen Sengun,Cooper Flagg,20.5,16.5,18.34,16.66,under,over,0.638,0.503,0.2887,0.06,-0.075,-0.008,-0.13,0.0,0,"(3.3, 33.4)","(0.0, 33.6)",30.06,33.55,7.67,8.62,High,High,Monte Carlo
Alperen Sengun,P.J. Washington,20.5,15.5,18.34,17.89,under,over,0.638,0.653,0.3751,0.06,0.075,0.068,0.13,0.063,0,"(3.3, 33.4)","(4.0, 31.8)",30.06,27.82,7.67,7.1,High,High,Monte Carlo
Alperen Sengun,D'Angelo Russell,20.5,14.5,18.34,11.66,under,under,0.638,0.649,0.3728,0.06,0.071,0.066,0.12,0.059,0,"(3.3, 33.4)","(0.0, 29.8)",30.06,29.81,7.67,9.26,High,High,Monte Carlo
Alperen Sengun,Jalen Duren,20.5,14.5,18.34,16.63,under,over,0.638,0.632,0.3631,0.06,0.054,0.057,0.09,0.045,0,"(3.3, 33.4)","(2.2, 31.1)",30.06,28.9,7.67,7.37,High,High,Monte Carlo
Alperen Sengun,Tobias Harris,20.5,14.5,18.34,16.21,under,over,0.638,0.579,0.3325,0.06,0.001,0.03,-0.0,0.0,0,"(3.3, 33.4)","(0.0, 34.8)",30.06,34.82,7.67,9.49,High,High,Monte Carlo
Alperen Sengun,Ausar Thompson,20.5,12.5,18.34,16.09,under,over,0.638,0.701,0.4026,0.06,0.123,0.092,0.21,0.104,0,"(3.3, 33.4)","(0.5, 31.7)",30.06,31.12,7.67,7.94,High,High,Monte Carlo
Alperen Sengun,Klay Thompson,20.5,12.5,18.34,15.93,under,over,0.638,0.67,0.3844,0.06,0.092,0.076,0.15,0.077,0,"(3.3, 33.4)","(0.0, 33.9)",30.06,33.92,7.67,9.18,High,High,Monte Carlo
Alperen Sengun,Max Christie,20.5,11.5,18.34,13.99,under,over,0.638,0.676,0.3883,0.06,0.098,0.079,0.16,0.082,0,"(3.3, 33.4)","(1.5, 26.5)",30.06,24.99,7.67,6.38,High,High,Monte Carlo
Alperen Sengun,Duncan Robinson,20.5,9.5,18.34,13.84,under,over,0.638,0.726,0.417,0.06,0.148,0.104,0.25,0.125,0,"(3.3, 33.4)","(0.0, 30.5)",30.06,30.51,7.67,8.51,High,High,Monte Carlo
Alperen Sengun,Naji Marshall,20.5,9.5,18.34,15.32,under,over,0.638,0.838,0.4809,0.06,0.26,0.16,0.44,0.221,0,"(3.3, 33.4)","(1.8, 28.8)",30.06,26.95,7.67,6.87,High,High,Monte Carlo
Alperen Sengun,Caris LeVert,20.5,9.5,18.34,10.63,under,over,0.638,0.565,0.3243,0.06,-0.013,0.023,-0.03,0.0,0,"(3.3, 33.4)","(0.0, 25.6)",30.06,25.58,7.67,7.62,High,High,Monte Carlo
Derrick White,Amen Thompson,19.5,15.5,18.41,17.01,under,over,0.58,0.586,0.3056,0.002,0.008,0.005,-0.08,0.0,0,"(4.2, 32.6)","(1.9, 32.1)",28.48,30.27,7.26,7.72,High,High,Monte Carlo
Derrick White,Tari Eason,19.5,10.5,18.41,12.74,under,over,0.58,0.673,0.3512,0.002,0.095,0.048,0.05,0.027,0,"(4.2, 32.6)","(1.2, 24.2)",28.48,23.0,7.26,5.87,High,Med,Monte Carlo
Derrick White,Josh Okogie,19.5,8.5,18.41,11.0,under,over,0.58,0.663,0.3458,0.002,0.085,0.043,0.04,0.019,0,"(4.2, 32.6)","(0.0, 24.7)",28.48,24.72,7.26,7.0,High,High,Monte Carlo
Derrick White,Reed Sheppard,19.5,8.5,18.41,10.99,under,over,0.58,0.68,0.3548,0.002,0.102,0.052,0.06,0.032,0,"(4.2, 32.6)","(0.0, 23.2)",28.48,23.19,7.26,6.22,High,High,Monte Carlo
Derrick White,Steven Adams,19.5,4.5,18.41,9.32,under,over,0.58,0.756,0.3946,0.002,0.178,0.09,0.18,0.092,0,"(4.2, 32.6)","(0.0, 25.3)",28.48,25.34,7.26,8.17,High,High,Monte Carlo
Derrick White,Cade Cunningham,19.5,25.5,18.41,26.89,under,over,0.58,0.563,0.2938,0.002,-0.015,-0.007,-0.12,0.0,0,"(4.2, 32.6)","(8.2, 45.6)",28.48,37.39,7.26,9.54,High,High,Monte Carlo
Derrick White,Cooper Flagg,19.5,16.5,18.41,16.66,under,over,0.58,0.503,0.2624,0.002,-0.075,-0.037,-0.21,0.0,0,"(4.2, 32.6)","(0.0, 33.6)",28.48,33.55,7.26,8.62,High,High,Monte Carlo
Derrick White,P.J. Washington,19.5,15.5,18.41,17.89,under,over,0.58,0.653,0.3409,0.002,0.075,0.038,0.02,0.011,0,"(4.2, 32.6)","(4.0, 31.8)",28.48,27.82,7.26,7.1,High,High,Monte Carlo
Derrick White,D'Angelo Russell,19.5,14.5,18.41,11.66,under,under,0.58,0.649,0.3388,0.002,0.071,0.036,0.02,0.008,0,"(4.2, 32.6)","(0.0, 29.8)",28.48,29.81,7.26,9.26,High,High,Monte Carlo
Derrick White,Jalen Duren,19.5,14.5,18.41,16.63,under,over,0.58,0.632,0.3299,0.002,0.054,0.028,-0.01,0.0,0,"(4.2, 32.6)","(2.2, 31.1)",28.48,28.9,7.26,7.37,High,High,Monte Carlo
Derrick White,Tobias Harris,19.5,14.5,18.41,16.21,under,over,0.58,0.579,0.3021,0.002,0.001,0.001,-0.09,0.0,0,"(4.2, 32.6)","(0.0, 34.8)",28.48,34.82,7.26,9.49,High,High,Monte Carlo
Derrick White,Ausar Thompson,19.5,12.5,18.41,16.09,under,over,0.58,0.701,0.3659,0.002,0.123,0.062,0.1,0.049,0,"(4.2, 32.6)","(0.5, 31.7)",28.48,31.12,7.26,7.94,High,High,Monte Carlo
Derrick White,Klay Thompson,19.5,12.5,18.41,15.93,under,over,0.58,0.67,0.3494,0.002,0.092,0.047,0.05,0.024,0,"(4.2, 32.6)","(0.0, 33.9)",28.48,33.92,7.26,9.18,High,High,Monte Carlo
Derrick White,Max Christie,19.5,11.5,18.41,13.99,under,over,0.58,0.676,0.3528,0.002,0.098,0.05,0.06,0.029,0,"(4.2, 32.6)","(1.5, 26.5)",28.48,24.99,7.26,6.38,High,High,Monte Carlo
Derrick White,Duncan Robinson,19.5,9.5,18.41,13.84,under,over,0.58,0.726,0.3789,0.002,0.148,0.075,0.14,0.068,0,"(4.2, 32.6)","(0.0, 30.5)",28.48,30.51,7.26,8.51,High,High,Monte Carlo
Derrick White,Naji Marshall,19.5,9.5,18.41,15.32,under,over,0.58,0.838,0.437,0.002,0.26,0.131,0.31,0.156,0,"(4.2, 32.6)","(1.8, 28.8)",28.48,26.95,7.26,6.87,High,High,Monte Carlo
Derrick White,Caris LeVert,19.5,9.5,18.41,10.63,under,over,0.58,0.565,0.2947,0.002,-0.013,-0.006,-0.12,0.0,0,"(4.2, 32.6)","(0.0, 25.6)",28.48,25.58,7.26,7.62,High,High,Monte Carlo
Amen Thompson,Payton Pritchard,15.5,15.5,17.01,16.22,over,over,0.586,0.534,0.2817,0.008,-0.044,-0.018,-0.15,0.0,0,"(1.9, 32.1)","(0.0, 32.9)",30.27,32.85,7.72,8.48,High,High,Monte Carlo
Amen Thompson,Anfernee Simons,15.5,14.5,17.01,20.48,over,over,0.586,0.812,0.4283,0.008,0.234,0.121,0.28,0.142,0,"(1.9, 32.1)","(4.9, 36.0)",30.27,31.1,7.72,7.93,High,High,Monte Carlo
Amen Thompson,Sam Hauser,15.5,8.5,17.01,10.59,over,over,0.586,0.641,0.3381,0.008,0.063,0.035,0.01,0.007,0,"(1.9, 32.1)","(0.0, 23.9)",30.27,23.86,7.72,6.77,High,High,Monte Carlo
Amen Thompson,Neemias Queta,15.5,7.5,17.01,11.06,over,over,0.586,0.684,0.3608,0.008,0.106,0.057,0.08,0.041,0,"(1.9, 32.1)","(0.0, 28.1)",30.27,28.06,7.72,8.68,High,High,Monte Carlo
Amen Thompson,Cade Cunningham,15.5,25.5,17.01,26.89,over,over,0.586,0.563,0.2969,0.008,-0.015,-0.004,-0.11,0.0,0,"(1.9, 32.1)","(8.2, 45.6)",30.27,37.39,7.72,9.54,High,High,Monte Carlo
Amen Thompson,Cooper Flagg,15.5,16.5,17.01,16.66,over,over,0.586,0.503,0.2651,0.008,-0.075,-0.034,-0.2,0.0,0,"(1.9, 32.1)","(0.0, 33.6)",30.27,33.55,7.72,8.62,High,High,Monte Carlo
Amen Thompson,P.J. Washington,15.5,15.5,17.01,17.89,over,over,0.586,0.653,0.3445,0.008,0.075,0.042,0.03,0.017,0,"(1.9, 32.1)","(4.0, 31.8)",30.27,27.82,7.72,7.1,High,High,Monte Carlo
Amen Thompson,D'Angelo Russell,15.5,14.5,17.01,11.66,over,under,0.586,0.649,0.3424,0.008,0.071,0.04,0.03,0.014,0,"(1.9, 32.1)","(0.0, 29.8)",30.27,29.81,7.72,9.26,High,High,Monte Carlo
Amen Thompson,Jalen Duren,15.5,14.5,17.01,16.63,over,over,0.586,0.632,0.3334,0.008,0.054,0.031,0.0,0.0,0,"(1.9, 32.1)","(2.2, 31.1)",30.27,28.9,7.72,7.37,High,High,Monte Carlo
Amen Thompson,Tobias Harris,15.5,14.5,17.01,16.21,over,over,0.586,0.579,0.3053,0.008,0.001,0.004,-0.08,0.0,0,"(1.9, 32.1)","(0.0, 34.8)",30.27,34.82,7.72,9.49,High,High,Monte Carlo
Amen Thompson,Ausar Thompson,15.5,12.5,17.01,16.09,over,over,0.586,0.701,0.3697,0.008,0.123,0.065,0.11,0.055,0,"(1.9, 32.1)","(0.5, 31.7)",30.27,31.12,7.72,7.94,High,High,Monte Carlo
Amen Thompson,Klay Thompson,15.5,12.5,17.01,15.93,over,over,0.586,0.67,0.353,0.008,0.092,0.05,0.06,0.03,0,"(1.9, 32.1)","(0.0, 33.9)",30.27,33.92,7.72,9.18,High,High,Monte Carlo
Amen Thompson,Max Christie,15.5,11.5,17.01,13.99,over,over,0.586,0.676,0.3566,0.008,0.098,0.053,0.07,0.035,0,"(1.9, 32.1)","(1.5, 26.5)",30.27,24.99,7.72,6.38,High,High,Monte Carlo
Amen Thompson,Duncan Robinson,15.5,9.5,17.01,13.84,over,over,0.586,0.726,0.3829,0.008,0.148,0.078,0.15,0.074,0,"(1.9, 32.1)","(0.0, 30.5)",30.27,30.51,7.72,8.51,High,High,Monte Carlo
Amen Thompson,Naji Marshall,15.5,9.5,17.01,15.32,over,over,0.586,0.838,0.4416,0.008,0.26,0.134,0.32,0.162,0,"(1.9, 32.1)","(1.8, 28.8)",30.27,26.95,7.72,6.87,High,High,Monte Carlo
Amen Thompson,Caris LeVert,15.5,9.5,17.01,10.63,over,over,0.586,0.565,0.2978,0.008,-0.013,-0.003,-0.11,0.0,0,"(1.9, 32.1)","(0.0, 25.6)",30.27,25.58,7.72,7.62,High,High,Monte Carlo
Payton Pritchard,Tari Eason,15.5,10.5,16.22,12.74,over,over,0.534,0.673,0.3237,-0.044,0.095,0.026,-0.03,0.0,0,"(0.0, 32.9)","(1.2, 24.2)",32.85,23.0,8.48,5.87,High,Med,Monte Carlo
Payton Pritchard,Josh Okogie,15.5,8.5,16.22,11.0,over,over,0.534,0.663,0.3187,-0.044,0.085,0.02,-0.04,0.0,0,"(0.0, 32.9)","(0.0, 24.7)",32.85,24.72,8.48,7.0,High,High,Monte Carlo
Payton Pritchard,Reed Sheppard,15.5,8.5,16.22,10.99,over,over,0.534,0.68,0.327,-0.044,0.102,0.029,-0.02,0.0,0,"(0.0, 32.9)","(0.0, 23.2)",32.85,23.19,8.48,6.22,High,High,Monte Carlo
Payton Pritchard,Steven Adams,15.5,4.5,16.22,9.32,over,over,0.534,0.756,0.3637,-0.044,0.178,0.067,0.09,0.046,0,"(0.0, 32.9)","(0.0, 25.3)",32.85,25.34,8.48,8.17,High,High,Monte Carlo
Payton Pritchard,Cade Cunningham,15.5,25.5,16.22,26.89,over,over,0.534,0.563,0.2708,-0.044,-0.015,-0.029,-0.19,0.0,0,"(0.0, 32.9)","(8.2, 45.6)",32.85,37.39,8.48,9.54,High,High,Monte Carlo
Payton Pritchard,Cooper Flagg,15.5,16.5,16.22,16.66,over,over,0.534,0.503,0.2418,-0.044,-0.075,-0.059,-0.27,0.0,0,"(0.0, 32.9)","(0.0, 33.6)",32.85,33.55,8.48,8.62,High,High,Monte Carlo
Payton Pritchard,P.J. Washington,15.5,15.5,16.22,17.89,over,over,0.534,0.653,0.3142,-0.044,0.075,0.016,-0.06,0.0,0,"(0.0, 32.9)","(4.0, 31.8)",32.85,27.82,8.48,7.1,High,High,Monte Carlo
Payton Pritchard,D'Angelo Russell,15.5,14.5,16.22,11.66,over,under,0.534,0.649,0.3123,-0.044,0.071,0.014,-0.06,0.0,0,"(0.0, 32.9)","(0.0, 29.8)",32.85,29.81,8.48,9.26,High,High,Monte Carlo
Payton Pritchard,Jalen Duren,15.5,14.5,16.22,16.63,over,over,0.534,0.632,0.3041,-0.044,0.054,0.005,-0.09,0.0,0,"(0.0, 32.9)","(2.2, 31.1)",32.85,28.9,8.48,7.37,High,High,Monte Carlo
Payton Pritchard,Tobias Harris,15.5,14.5,16.22,16.21,over,over,0.534,0.579,0.2785,-0.044,0.001,-0.021,-0.16,0.0,0,"(0.0, 32.9)","(0.0, 34.8)",32.85,34.82,8.48,9.49,High,High,Monte Carlo
Payton Pritchard,Ausar Thompson,15.5,12.5,16.22,16.09,over,over,0.534,0.701,0.3372,-0.044,0.123,0.04,0.01,0.006,0,"(0.0, 32.9)","(0.5, 31.7)",32.85,31.12,8.48,7.94,High,High,Monte Carlo
Payton Pritchard,Klay Thompson,15.5,12.5,16.22,15.93,over,over,0.534,0.67,0.322,-0.044,0.092,0.024,-0.03,0.0,0,"(0.0, 32.9)","(0.0, 33.9)",32.85,33.92,8.48,9.18,High,High,Monte Carlo
Payton Pritchard,Max Christie,15.5,11.5,16.22,13.99,over,over,0.534,0.676,0.3252,-0.044,0.098,0.027,-0.02,0.0,0,"(0.0, 32.9)","(1.5, 26.5)",32.85,24.99,8.48,6.38,High,High,Monte Carlo
Payton Pritchard,Duncan Robinson,15.5,9.5,16.22,13.84,over,over,0.534,0.726,0.3493,-0.044,0.148,0.052,0.05,0.024,0,"(0.0, 32.9)","(0.0, 30.5)",32.85,30.51,8.48,8.51,High,High,Monte Carlo
Payton Pritchard,Naji Marshall,15.5,9.5,16.22,15.32,over,over,0.534,0.838,0.4028,-0.044,0.26,0.108,0.21,0.104,0,"(0.0, 32.9)","(1.8, 28.8)",32.85,26.95,8.48,6.87,High,High,Monte Carlo
Payton Pritchard,Caris LeVert,15.5,9.5,16.22,10.63,over,over,0.534,0.565,0.2716,-0.044,-0.013,-0.029,-0.19,0.0,0,"(0.0, 32.9)","(0.0, 25.6)",32.85,25.58,8.48,7.62,High,High,Monte Carlo
Anfernee Simons,Tari Eason,14.5,10.5,20.48,12.74,over,over,0.812,0.673,0.4922,0.234,0.095,0.165,0.48,0.238,0,"(4.9, 36.0)","(1.2, 24.2)",31.1,23.0,7.93,5.87,High,Med,Monte Carlo
Anfernee Simons,Josh Okogie,14.5,8.5,20.48,11.0,over,over,0.812,0.663,0.4846,0.234,0.085,0.159,0.45,0.227,0,"(4.9, 36.0)","(0.0, 24.7)",31.1,24.72,7.93,7.0,High,High,Monte Carlo
Anfernee Simons,Reed Sheppard,14.5,8.5,20.48,10.99,over,over,0.812,0.68,0.4971,0.234,0.102,0.168,0.49,0.246,0,"(4.9, 36.0)","(0.0, 23.2)",31.1,23.19,7.93,6.22,High,High,Monte Carlo
Anfernee Simons,Steven Adams,14.5,4.5,20.48,9.32,over,over,0.812,0.756,0.5529,0.234,0.178,0.206,0.66,0.329,0,"(4.9, 36.0)","(0.0, 25.3)",31.1,25.34,7.93,8.17,High,High,Monte Carlo
Anfernee Simons,Cade Cunningham,14.5,25.5,20.48,26.89,over,over,0.812,0.563,0.4117,0.234,-0.015,0.11,0.23,0.117,0,"(4.9, 36.0)","(8.2, 45.6)",31.1,37.39,7.93,9.54,High,High,Monte Carlo
Anfernee Simons,Cooper Flagg,14.5,16.5,20.48,16.66,over,over,0.812,0.503,0.3677,0.234,-0.075,0.08,0.1,0.051,0,"(4.9, 36.0)","(0.0, 33.6)",31.1,33.55,7.93,8.62,High,High,Monte Carlo
Anfernee Simons,P.J. Washington,14.5,15.5,20.48,17.89,over,over,0.812,0.653,0.4777,0.234,0.075,0.155,0.43,0.217,0,"(4.9, 36.0)","(4.0, 31.8)",31.1,27.82,7.93,7.1,High,High,Monte Carlo
Anfernee Simons,D'Angelo Russell,14.5,14.5,20.48,11.66,over,under,0.812,0.649,0.4748,0.234,0.071,0.153,0.42,0.212,0,"(4.9, 36.0)","(0.0, 29.8)",31.1,29.81,7.93,9.26,High,High,Monte Carlo
Anfernee Simons,Jalen Duren,14.5,14.5,20.48,16.63,over,over,0.812,0.632,0.4623,0.234,0.054,0.144,0.39,0.193,0,"(4.9, 36.0)","(2.2, 31.1)",31.1,28.9,7.93,7.37,High,High,Monte Carlo
Anfernee Simons,Tobias Harris,14.5,14.5,20.48,16.21,over,over,0.812,0.579,0.4234,0.234,0.001,0.118,0.27,0.135,0,"(4.9, 36.0)","(0.0, 34.8)",31.1,34.82,7.93,9.49,High,High,Monte Carlo
Anfernee Simons,Ausar Thompson,14.5,12.5,20.48,16.09,over,over,0.812,0.701,0.5127,0.234,0.123,0.179,0.54,0.269,0,"(4.9, 36.0)","(0.5, 31.7)",31.1,31.12,7.93,7.94,High,High,Monte Carlo
Anfernee Simons,Klay Thompson,14.5,12.5,20.48,15.93,over,over,0.812,0.67,0.4895,0.234,0.092,0.163,0.47,0.234,0,"(4.9, 36.0)","(0.0, 33.9)",31.1,33.92,7.93,9.18,High,High,Monte Carlo
Anfernee Simons,Max Christie,14.5,11.5,20.48,13.99,over,over,0.812,0.676,0.4944,0.234,0.098,0.166,0.48,0.242,0,"(4.9, 36.0)","(1.5, 26.5)",31.1,24.99,7.93,6.38,High,High,Monte Carlo
Anfernee Simons,Duncan Robinson,14.5,9.5,20.48,13.84,over,over,0.812,0.726,0.531,0.234,0.148,0.191,0.59,0.296,0,"(4.9, 36.0)","(0.0, 30.5)",31.1,30.51,7.93,8.51,High,High,Monte Carlo
Anfernee Simons,Naji Marshall,14.5,9.5,20.48,15.32,over,over,0.812,0.838,0.6123,0.234,0.26,0.247,0.84,0.419,0,"(4.9, 36.0)","(1.8, 28.8)",31.1,26.95,7.93,6.87,High,High,Monte Carlo
Anfernee Simons,Caris LeVert,14.5,9.5,20.48,10.63,over,over,0.812,0.565,0.4129,0.234,-0.013,0.11,0.24,0.119,0,"(4.9, 36.0)","(0.0, 25.6)",31.1,25.58,7.93,7.62,High,High,Monte Carlo
Tari Eason,Sam Hauser,10.5,8.5,12.74,10.59,over,over,0.673,0.641,0.3886,0.095,0.063,0.079,0.17,0.083,0,"(1.2, 24.2)","(0.0, 23.9)",23.0,23.86,5.87,6.77,Med,High,Monte Carlo
Tari Eason,Neemias Queta,10.5,7.5,12.74,11.06,over,over,0.673,0.684,0.4146,0.095,0.106,0.101,0.24,0.122,0,"(1.2, 24.2)","(0.0, 28.1)",23.0,28.06,5.87,8.68,Med,High,Monte Carlo
Tari Eason,Cade Cunningham,10.5,25.5,12.74,26.89,over,over,0.673,0.563,0.3412,0.095,-0.015,0.04,0.02,0.012,0,"(1.2, 24.2)","(8.2, 45.6)",23.0,37.39,5.87,9.54,Med,High,Monte Carlo
Tari Eason,Cooper Flagg,10.5,16.5,12.74,16.66,over,over,0.673,0.503,0.3047,0.095,-0.075,0.01,-0.09,0.0,0,"(1.2, 24.2)","(0.0, 33.6)",23.0,33.55,5.87,8.62,Med,High,Monte Carlo
Tari Eason,P.J. Washington,10.5,15.5,12.74,17.89,over,over,0.673,0.653,0.3959,0.095,0.075,0.085,0.19,0.094,0,"(1.2, 24.2)","(4.0, 31.8)",23.0,27.82,5.87,7.1,Med,High,Monte Carlo
Tari Eason,D'Angelo Russell,10.5,14.5,12.74,11.66,over,under,0.673,0.649,0.3935,0.095,0.071,0.083,0.18,0.09,0,"(1.2, 24.2)","(0.0, 29.8)",23.0,29.81,5.87,9.26,Med,High,Monte Carlo
Tari Eason,Jalen Duren,10.5,14.5,12.74,16.63,over,over,0.673,0.632,0.3832,0.095,0.054,0.075,0.15,0.075,0,"(1.2, 24.2)","(2.2, 31.1)",23.0,28.9,5.87,7.37,Med,High,Monte Carlo
Tari Eason,Tobias Harris,10.5,14.5,12.74,16.21,over,over,0.673,0.579,0.3509,0.095,0.001,0.048,0.05,0.026,0,"(1.2, 24.2)","(0.0, 34.8)",23.0,34.82,5.87,9.49,Med,High,Monte Carlo
Tari Eason,Ausar Thompson,10.5,12.5,12.74,16.09,over,over,0.673,0.701,0.4249,0.095,0.123,0.109,0.27,0.137,0,"(1.2, 24.2)","(0.5, 31.7)",23.0,31.12,5.87,7.94,Med,High,Monte Carlo
Tari Eason,Klay Thompson,10.5,12.5,12.74,15.93,over,over,0.673,0.67,0.4057,0.095,0.092,0.093,0.22,0.109,0,"(1.2, 24.2)","(0.0, 33.9)",23.0,33.92,5.87,9.18,Med,High,Monte Carlo
Tari Eason,Max Christie,10.5,11.5,12.74,13.99,over,over,0.673,0.676,0.4098,0.095,0.098,0.097,0.23,0.115,0,"(1.2, 24.2)","(1.5, 26.5)",23.0,24.99,5.87,6.38,Med,High,Monte Carlo
Tari Eason,Duncan Robinson,10.5,9.5,12.74,13.84,over,over,0.673,0.726,0.4401,0.095,0.148,0.122,0.32,0.16,0,"(1.2, 24.2)","(0.0, 30.5)",23.0,30.51,5.87,8.51,Med,High,Monte Carlo
Tari Eason,Naji Marshall,10.5,9.5,12.74,15.32,over,over,0.673,0.838,0.5075,0.095,0.26,0.177,0.52,0.261,0,"(1.2, 24.2)","(1.8, 28.8)",23.0,26.95,5.87,6.87,Med,High,Monte Carlo
Tari Eason,Caris LeVert,10.5,9.5,12.74,10.63,over,over,0.673,0.565,0.3422,0.095,-0.013,0.041,0.03,0.013,0,"(1.2, 24.2)","(0.0, 25.6)",23.0,25.58,5.87,7.62,Med,High,Monte Carlo
Josh Okogie,Sam Hauser,8.5,8.5,11.0,10.59,over,over,0.663,0.641,0.3825,0.085,0.063,0.074,0.15,0.074,0,"(0.0, 24.7)","(0.0, 23.9)",24.72,23.86,7.0,6.77,High,High,Monte Carlo
Josh Okogie,Neemias Queta,8.5,7.5,11.0,11.06,over,over,0.663,0.684,0.4082,0.085,0.106,0.095,0.22,0.112,0,"(0.0, 24.7)","(0.0, 28.1)",24.72,28.06,7.0,8.68,High,High,Monte Carlo
Josh Okogie,Cade Cunningham,8.5,25.5,11.0,26.89,over,over,0.663,0.563,0.3359,0.085,-0.015,0.035,0.01,0.004,0,"(0.0, 24.7)","(8.2, 45.6)",24.72,37.39,7.0,9.54,High,High,Monte Carlo
Josh Okogie,Cooper Flagg,8.5,16.5,11.0,16.66,over,over,0.663,0.503,0.3,0.085,-0.075,0.005,-0.1,0.0,0,"(0.0, 24.7)","(0.0, 33.6)",24.72,33.55,7.0,8.62,High,High,Monte Carlo
Josh Okogie,P.J. Washington,8.5,15.5,11.0,17.89,over,over,0.663,0.653,0.3898,0.085,0.075,0.08,0.17,0.085,0,"(0.0, 24.7)","(4.0, 31.8)",24.72,27.82,7.0,7.1,High,High,Monte Carlo
Josh Okogie,D'Angelo Russell,8.5,14.5,11.0,11.66,over,under,0.663,0.649,0.3874,0.085,0.071,0.078,0.16,0.081,0,"(0.0, 24.7)","(0.0, 29.8)",24.72,29.81,7.0,9.26,High,High,Monte Carlo
Josh Okogie,Jalen Duren,8.5,14.5,11.0,16.63,over,over,0.663,0.632,0.3772,0.085,0.054,0.07,0.13,0.066,0,"(0.0, 24.7)","(2.2, 31.1)",24.72,28.9,7.0,7.37,High,High,Monte Carlo
Josh Okogie,Tobias Harris,8.5,14.5,11.0,16.21,over,over,0.663,0.579,0.3454,0.085,0.001,0.043,0.04,0.018,0,"(0.0, 24.7)","(0.0, 34.8)",24.72,34.82,7.0,9.49,High,High,Monte Carlo
Josh Okogie,Ausar Thompson,8.5,12.5,11.0,16.09,over,over,0.663,0.701,0.4183,0.085,0.123,0.104,0.26,0.128,0,"(0.0, 24.7)","(0.5, 31.7)",24.72,31.12,7.0,7.94,High,High,Monte Carlo
Josh Okogie,Klay Thompson,8.5,12.5,11.0,15.93,over,over,0.663,0.67,0.3994,0.085,0.092,0.088,0.2,0.099,0,"(0.0, 24.7)","(0.0, 33.9)",24.72,33.92,7.0,9.18,High,High,Monte Carlo
Josh Okogie,Max Christie,8.5,11.5,11.0,13.99,over,over,0.663,0.676,0.4034,0.085,0.098,0.091,0.21,0.105,0,"(0.0, 24.7)","(1.5, 26.5)",24.72,24.99,7.0,6.38,High,High,Monte Carlo
Josh Okogie,Duncan Robinson,8.5,9.5,11.0,13.84,over,over,0.663,0.726,0.4333,0.085,0.148,0.116,0.3,0.15,0,"(0.0, 24.7)","(0.0, 30.5)",24.72,30.51,7.0,8.51,High,High,Monte Carlo
Josh Okogie,Naji Marshall,8.5,9.5,11.0,15.32,over,over,0.663,0.838,0.4996,0.085,0.26,0.172,0.5,0.249,0,"(0.0, 24.7)","(1.8, 28.8)",24.72,26.95,7.0,6.87,High,High,Monte Carlo
Josh Okogie,Caris LeVert,8.5,9.5,11.0,10.63,over,over,0.663,0.565,0.3369,0.085,-0.013,0.036,0.01,0.005,0,"(0.0, 24.7)","(0.0, 25.6)",24.72,25.58,7.0,7.62,High,High,Monte Carlo
Sam Hauser,Reed Sheppard,8.5,8.5,10.59,10.99,over,over,0.641,0.68,0.3925,0.063,0.102,0.083,0.18,0.089,0,"(0.0, 23.9)","(0.0, 23.2)",23.86,23.19,6.77,6.22,High,High,Monte Carlo
Sam Hauser,Steven Adams,8.5,4.5,10.59,9.32,over,over,0.641,0.756,0.4365,0.063,0.178,0.121,0.31,0.155,0,"(0.0, 23.9)","(0.0, 25.3)",23.86,25.34,6.77,8.17,High,High,Monte Carlo
Sam Hauser,Cade Cunningham,8.5,25.5,10.59,26.89,over,over,0.641,0.563,0.325,0.063,-0.015,0.024,-0.02,0.0,0,"(0.0, 23.9)","(8.2, 45.6)",23.86,37.39,6.77,9.54,High,High,Monte Carlo
